0.56 31.4 39.32 31.4 39.32 31.22 0.83 0.67 62 0.84 1030.39
0.59 28.87 37.77 28.87 34.9 28.96 0.78 2.86 64 0.89 1036.47
0.63 24.1 33.99 22.28 31.22 24.8 0.86 1.53 195 0.37 1040.29
0.66 23.71 31.41 19.69 31.41 24.18 0.89 1.05 121 0.68 1036.15
0.7 25.09 29.21 19.38 29.21 26.18 0.95 1.99 113 0.98 1036.32
0.73 26.23 28.66 21.33 28.66 24.41 0.89 2.06 131 0.97 1035.11
0.76 25.84 28.8 20.96 28.8 23.66 0.87 2.39 116 0.98 1036.85
0.79 26.17 29.62 24.29 25.95 23.6 0.83 2.21 145 0.95 1037.5
0.82 26.58 31.36 21.19 27.6 23.2 0.82 0.41 190 0.94 1038.19
0.85 25.89 31.19 22.31 31.19 25.81 0.91 1.14 161 0.93 1033.12
0.88 27.81 33.93 25.91 30.39 27.22 0.86 1.73 202 0.84 1029.02
0.91 28.42 47.57 25.73 47.57 29.64 0.8 1.14 264 0.19 1027.39
0.94 29.73 47.98 25.3 47.23 30.98 0.78 0.92 305 0.34 1031.94
0.97 28.22 37.95 23.59 32.41 28.09 0.79 2.22 2 0.67 1034.3
0.01 21.46 38.17 20.8 31.68 22 0.66 6.04 23 0.14 1039.84
0.04 18.91 36.46 18.91 36.46 19.63 0.75 0.67 344 0.02 1040.19
0.07 17.7 39.26 17.7 37.16 17.35 0.7 1.03 213 0.12 1026.35
0.1 19.51 41.14 10.92 41.14 19.08 0.72 2.75 234 0.08 1021.76
0.13 19.51 47.91 10.92 45.38 24.4 0.76 2.84 240 0.16 1018.74
0.17 20.65 38.12 20.65 38.12 26.49 0.84 0.4 45 0.45 1024.17
0.21 18.44 33.16 13.89 29.64 22.57 0.84 2.81 231 0.54 1013.48
0.24 24.31 35.36 13.73 28.39 20.66 0.74 6.67 11 0.45 1016.09
0.28 16.48 24.93 5.91 15.6 5.49 0.49 10.28 14 0.38 1030.91
0.32 11.4 23.83 5.03 17.89 3.99 0.59 2.19 23 0.19 1033.26
0.35 11.73 22.04 2.72 22.04 12.84 0.8 1.72 239 0.83 1028.63
0.39 16.7 27.05 10.87 27.05 17.63 0.8 1.22 347 0.95 1025.7
0.43 6.9 24.01 3.8 19.57 10.25 0.73 5.45 63 0.38 1022.37
0.46 3.22 23.49 3.22 17.31 6.51 0.71 3.16 222 0.29 1022.8
0.51 18.95 40.37 8.64 35.66 22.53 0.69 6.47 244 0.61 1016.29
0.54 30.68 46.71 23.19 46.71 33.27 0.88 0.35 246 0.89 1001.8
0.57 24.43 37 20.55 32.43 28.96 0.88 3.54 259 0.43 1008.12
0.61 19.63 36.91 19.63 36.91 23.04 0.86 0.7 100 0.35 1019.24
0.64 19.63 31.67 16.09 23.27 21.88 0.8 7.21 40 0.86 1020.23
0.67 26.72 30.69 15.87 21.18 22.25 0.77 11.93 30 0.87 1025.11
0.7 24.45 30.43 14.26 21.77 20.01 0.72 9.67 35 0.81 1032.58
0.74 18.61 30.95 13.53 24.31 17.97 0.7 6.15 53 0.53 1036.72
0.77 13.12 30.91 13.12 30.91 15.35 0.79 1 147 0.08 1038.47
0.8 12.45 27.58 12.45 27.58 15.66 0.81 1.08 133 0.48 1036.19
0.83 15.12 30.99 15.12 27.02 18.36 0.79 1.9 139 0.44 1035.07
0.85 13.51 25.01 13.51 25.01 15.8 0.84 1.88 94 0.88 1029.72
0.88 20.28 23.26 11.82 19.07 18.77 0.86 3.3 55 0.98 1026.93
0.92 21.89 27.89 21.89 27.89 20.75 0.84 0.27 13 1 1031.43
0.95 25.53 31.17 20.32 31.17 22.78 0.82 1.74 78 0.99 1033.97
0.98 17.45 31.25 14.97 31.25 19.72 0.83 1.54 142 0.32 1032.15
0.01 11.51 24.05 11.51 19.32 16.91 0.89 1.2 126 0.56 1028.28
0.05 19.71 25.03 17.05 25.03 19.27 0.9 1.19 150 0.96 1029.65
0.08 20.06 22.46 16.1 22.46 18.53 0.9 1.53 180 0.96 1027.9
0.12 20.15 31.94 16.77 31.94 23.4 0.9 1.76 188 0.97 1022.77
0.15 30.9 38.63 30.36 38.63 33.78 0.94 1.29 183 1 1021.39
0.19 33.8 47.54 28.71 45.29 37.37 0.88 4.2 225 0.85 1020.16
0.23 39.3 53.9 34.89 53.9 40.11 0.8 5.2 228 0.68 1014
0.26 39.07 54.59 36.35 54.59 40.92 0.85 3.73 227 0.71 1008.38
0.3 40.09 51.3 35.83 51.3 39.45 0.83 2.63 239 0.63 1007.56
0.34 37.97 43.97 30.86 39.6 38.76 0.9 7.63 22 1 1007.07
0.38 35.15 39.32 31.1 39.32 32.66 0.83 2.02 29 0.95 1017.21
0.41 29.58 38.11 23.01 32.7 26.12 0.74 4.65 69 0.78 1022.92
0.45 29.57 32.36 23.15 32.36 27.75 0.88 5.17 55 1 1028.31
0.48 30.85 33.61 25.04 28.92 27.84 0.84 4.39 57 1 1028.09
0.52 30.74 36.93 29.39 34.41 28.47 0.81 1.76 114 0.97 1027.89
0.55 32.86 38.75 30.36 38.75 30.17 0.81 2.06 112 0.99 1031.21
0.59 32.05 36.94 28.08 32.23 27.4 0.77 3.37 71 0.93 1035.03
0.62 25.16 42.66 25.16 41.15 25.92 0.77 0.65 242 0.15 1037.25
0.65 24.87 51.1 24.87 51.1 24.93 0.68 0.57 203 0 1037.02
0.68 26.49 51.56 26.49 51.56 25.5 0.65 0.96 116 0.03 1033.56
0.71 26.58 53.11 26.58 53.11 28.96 0.71 0.57 157 0.39 1025.15
0.74 35.47 45.67 35.47 43.51 35.6 0.87 0.23 341 0.74 1025.57
0.77 29.85 47.69 29.85 47.69 32.31 0.79 0.03 79 0.43 1025.65
0.8 28.47 51.06 28.47 51.06 30.5 0.78 1.03 178 0.26 1023.31
0.83 30.86 50.17 27.36 50.17 32.3 0.67 6.75 267 0.66 1016.42
0.86 34.65 55.83 30.48 55.83 36.61 0.74 6.94 250 0.46 1015.78
0.89 42.45 58.3 37.49 58.3 39.58 0.66 12.15 241 0.44 1011.62
0.92 37.48 55.75 34.75 55.75 40.49 0.73 6.06 236 0.75 1008.94
0.96 29.51 47.98 29.51 45.88 30.5 0.74 1.94 88 0.36 1023.81
0.99 26.91 51.22 22.99 51.22 28.09 0.69 1.94 208 0.32 1021.62
0.03 33.84 59.22 30.77 59.22 35.49 0.69 5.52 228 0.54 1015.64
0.06 44.47 59.22 39.91 59.22 37.53 0.57 10.15 216 0.48 1006.56
0.1 32.33 54.41 30.51 54.41 37.01 0.79 3.63 239 0.59 1008.36
0.14 30.12 53.59 27.9 53.59 34.85 0.76 4.72 239 0.46 1015.12
0.17 41.41 58.85 38.61 58.85 38.94 0.71 2.48 116 0.49 1019.48
0.21 37.22 64.32 32.9 64.32 38.19 0.63 5.99 202 0.4 1009.8
0.25 41.5 50.49 37.24 50.49 40.94 0.79 5.15 210 0.64 1009.09
0.29 41.13 50.86 37.95 50.86 39.06 0.79 2.64 206 0.61 1006.2
0.32 41.6 50.32 37.51 50.32 36.82 0.73 7.12 38 0.78 1007.73
0.36 38.27 54.39 35.09 54.39 30.56 0.56 6.59 29 0.38 1020.89
0.4 36.98 59.58 34.96 59.58 33.84 0.61 1.21 199 0.54 1019.49
0.43 40.12 55.05 39.83 55.05 33.41 0.62 6.21 1 0.57 1017.39
0.47 34.77 52.1 34.77 52.1 27.92 0.53 5.6 28 0.3 1022.01
0.5 31 48.59 31 45.08 27.74 0.65 2.95 21 0.35 1019.07
0.53 27.45 52.54 27.45 52.54 27.63 0.64 0.72 253 0.12 1023.99
0.56 30.55 57.89 28.43 57.89 29.25 0.61 0.31 124 0.29 1028.61
0.6 33.17 58.07 33.17 58.07 34.11 0.66 0.26 132 0.39 1028.28
0.63 33.98 60.53 33.98 60.53 33.8 0.63 0.8 222 0.13 1024.65
0.66 34.32 66.91 34.32 66.91 34.37 0.58 2.06 203 0.1 1016.82
0.69 46.02 62.07 43.96 62.07 39.67 0.59 7.9 250 0.67 1008.15
0.71 48.32 59.86 44.88 59.86 41.4 0.65 1.81 227 0.61 1010.86
0.74 49.04 70.03 45.8 70.03 44.21 0.6 5.28 253 0.31 1011.1
0.78 46.05 69.87 43.6 69.87 44.3 0.63 4.09 243 0.33 1010.49
0.81 44.79 68.1 44.6 68.1 44.63 0.67 4.07 244 0.42 1012
0.84 46.03 69.74 45.13 69.74 44.1 0.63 3.33 231 0.52 1016.54
0.87 45.55 70.18 43.53 70.18 42.51 0.6 0.45 318 0.42 1022.18
0.9 41.25 60.01 39.3 60.01 35.63 0.59 2.96 64 0.22 1024.92
0.94 36.1 51.16 33.48 51.16 30.33 0.61 3.31 38 0.4 1021.57
0.97 31.53 55.94 28 55.94 25.91 0.52 4.03 58 0.05 1026.51
0.01 31.22 64.65 31.22 64.65 29.24 0.53 0.88 167 0 1024.82
0.05 36.91 70.74 36.91 70.74 35.84 0.55 0.26 289 0.12 1023.57
0.08 42.16 70 42.16 70 40 0.57 1.59 40 0.31 1025.82
0.12 41.26 69.97 41.26 69.97 41.13 0.6 2.05 123 0.17 1023.69
0.16 43.01 74.06 43.01 74.06 39.35 0.53 2.26 223 0.13 1016.11
0.2 43.81 72.74 41.48 72.74 38.83 0.52 0.89 174 0.2 1016.28
0.23 44.4 73.85 44.4 73.85 38.69 0.5 2.92 51 0.18 1016.82
0.27 51.15 65.15 51.15 65.15 45.02 0.62 3.45 29 0.45 1016.95
0.31 47.18 60.79 47.18 60.79 45.68 0.74 2.43 345 0.68 1017.46
0.34 41.9 56.45 40.47 56.45 39.99 0.68 2.91 37 0.6 1017.54
0.38 36.11 62.03 36.11 62.03 32.74 0.56 1.85 284 0.57 1019.54
0.41 44.36 66.06 44.36 66.06 41.13 0.62 1.2 87 0.44 1021.85
0.45 45.49 67.06 45.49 67.06 42.22 0.61 2.11 122 0.38 1025.35
0.48 42.74 72.99 42.74 72.99 41.89 0.57 1.15 190 0.25 1020.17
0.51 47.83 63.63 47.83 63.63 44.92 0.67 1.56 27 0.62 1018.09
0.54 38.19 61.65 38.19 61.65 38.4 0.65 1.63 126 0.51 1021.01
0.57 44.25 70.48 43.43 70.48 42.93 0.63 0.33 114 0.62 1011.52
0.6 48.55 67.71 46.61 67.71 43.18 0.59 3.54 96 0.42 1014.47
0.63 50.19 57.69 50.19 57.69 47.47 0.81 1.72 71 0.72 1015.39
0.66 47.74 58.01 44.93 58.01 46.97 0.86 2.18 58 0.82 1014.43
0.69 40.78 56.27 40.78 56.27 37.29 0.66 1.37 156 0.58 1015.98
0.72 38.98 47.03 35.72 47.03 37.79 0.81 1.49 42 0.84 1014.29
0.75 35.77 44.65 28.52 40.23 28.51 0.65 6.16 341 0.79 1017.13
0.78 34.83 44.6 26.96 39.3 25.05 0.55 9.87 357 0.81 1024.24
0.82 28.5 51.45 25.07 51.45 24.15 0.53 0.38 303 0.25 1029.23
0.85 32.52 61.24 29.46 61.24 33.58 0.61 3.39 223 0.24 1021.21
0.89 38.39 50.93 36.94 50.93 37.95 0.78 1.01 122 0.81 1020.44
0.92 40.16 61.12 40.16 61.12 40.14 0.69 3.51 199 0.4 1020.42
0.96 45.97 65.03 42.14 65.03 45.63 0.7 10.35 228 0.45 1012.96
0.01 49.77 67.12 47.85 67.12 46.68 0.66 7.97 210 0.76 1009.77
0.04 50.48 64.23 50.48 64.23 50.47 0.78 3.08 180 0.87 1009.36
0.07 44.76 51.97 41.36 51.97 46.92 0.92 3.44 45 0.95 1007.41
0.11 36.21 54.8 35.54 54.8 36.69 0.73 3.38 45 0.43 1017.55
0.15 30.5 57.76 30.5 57.76 35.89 0.72 4.21 73 0.05 1017.75
0.19 40.78 63.96 38.44 63.96 42.62 0.75 3.9 130 0.51 1013.6
0.22 43.84 65.67 43.84 65.67 43.82 0.73 3.97 239 0.72 1015.82
0.26 45.73 64.2 44.47 64.2 45.73 0.67 1.97 14 0.49 1017.74
0.29 48 70.08 48 70.08 46.89 0.69 3.48 216 0.43 1015.45
